DOMAINVALUE,STRATUM,UNIDAD,REGION,TIPOEMP,SUPERFICIE,CANTEMP,SOJA,TRIGO,BOVINOS,CATCANTEMP,CATSUPERFICIE,X1,X2,Y1,Y2,Y3,X3,LABEL,STRATO,WEIGHTS
2,1*5*2,7771,2,3,2067.841812,17,185.2,172,513,1,5,1,5,185.2,172,513,2,5,5,1.30677290836653
2,1*5*2,14641,2,1,2184.611697,14,107.6,210,2918,1,5,1,5,107.6,210,2918,2,5,5,1.30677290836653
2,1*5*2,6277,2,1,2659.635934,20,774.6,512,2178,1,5,1,5,774.6,512,2178,2,5,5,1.30677290836653
2,1*5*2,8560,2,3,2286.27121,13,87.6,475,1250,1,5,1,5,87.6,475,1250,2,5,5,1.30677290836653
2,1*5*2,8225,2,1,2422.558148,17,146,533,3554,1,5,1,5,146,533,3554,2,5,5,1.30677290836653
2,1*5*2,509,2,3,2360.674134,20,1349,280,6526,1,5,1,5,1349,280,6526,2,5,5,1.30677290836653
2,1*5*2,8243,2,1,2696.081373,16,400,218,5153,1,5,1,5,400,218,5153,2,5,5,1.30677290836653
2,1*5*2,3040,2,1,2241.901098,14,920.3,189,99,1,5,1,5,920.3,189,99,2,5,5,1.30677290836653
2,1*5*2,5734,2,1,2203.394045,20,415.9,377,2676,1,5,1,5,415.9,377,2676,2,5,5,1.30677290836653
2,1*5*2,6760,2,1,2557.078983,14,161.5,243,1936,1,5,1,5,161.5,243,1936,2,5,5,1.30677290836653
2,1*5*2,14326,2,2,2270.787833,15,182.2,619,1671,1,5,1,5,182.2,619,1671,2,5,5,1.30677290836653
2,1*5*2,8278,2,1,2447.938844,17,242.5,65,2183,1,5,1,5,242.5,65,2183,2,5,5,1.30677290836653
2,1*5*2,13464,2,2,2079.386004,19,129.7,557,484,1,5,1,5,129.7,557,484,2,5,5,1.30677290836653
2,1*5*2,150,2,1,2218.923223,17,1079.6,146,950,1,5,1,5,1079.6,146,950,2,5,5,1.30677290836653
2,1*5*2,5633,2,1,2227.240208,20,437,488,2588,1,5,1,5,437,488,2588,2,5,5,1.30677290836653
2,1*5*2,14500,2,2,2198.868283,20,151.8,270,2278,1,5,1,5,151.8,270,2278,2,5,5,1.30677290836653
2,1*5*2,8024,2,1,2966.07991,18,367.8,250,2096,1,5,1,5,367.8,250,2096,2,5,5,1.30677290836653
2,1*5*2,8550,2,2,2208.557493,19,314.9,182,831,1,5,1,5,314.9,182,831,2,5,5,1.30677290836653
2,1*5*2,5161,2,3,2599.196727,20,169.4,469,935,1,5,1,5,169.4,469,935,2,5,5,1.30677290836653
2,1*5*2,15809,2,2,2981.56332,17,887,199,2064,1,5,1,5,887,199,2064,2,5,5,1.30677290836653
2,1*5*2,8423,2,1,2437.564206,12,55,160,1384,1,5,1,5,55,160,1384,2,5,5,1.30677290836653
2,1*5*2,15503,2,1,2142.42241,20,54.8,159,3027,1,5,1,5,54.8,159,3027,2,5,5,1.30677290836653
2,1*5*2,11289,2,2,2075.970187,20,567,305,1667,1,5,1,5,567,305,1667,2,5,5,1.30677290836653
2,1*5*2,7719,2,1,2309.115051,17,265.1,556,2892,1,5,1,5,265.1,556,2892,2,5,5,1.30677290836653
2,1*5*2,11559,2,3,2273.335818,18,272.4,742,839,1,5,1,5,272.4,742,839,2,5,5,1.30677290836653
2,1*5*2,3449,2,2,2182.034839,17,745.5,352,3031,1,5,1,5,745.5,352,3031,2,5,5,1.30677290836653
2,1*5*2,4611,2,2,2329.741495,20,1394.6,448,4237,1,5,1,5,1394.6,448,4237,2,5,5,1.30677290836653
2,1*5*2,13196,2,1,2416.850783,20,325.7,337,1505,1,5,1,5,325.7,337,1505,2,5,5,1.30677290836653
2,1*5*2,7635,2,1,2635.107014,17,330,235,1921,1,5,1,5,330,235,1921,2,5,5,1.30677290836653
2,1*5*2,8789,2,2,3264.833557,19,1139.8,430,2566,1,5,1,5,1139.8,430,2566,2,5,5,1.30677290836653
2,1*5*2,15101,2,1,3076.075426,17,1755.5,203,1526,1,5,1,5,1755.5,203,1526,2,5,5,1.30677290836653
2,1*5*2,4631,2,2,2197.251038,18,1759,142,1843,1,5,1,5,1759,142,1843,2,5,5,1.30677290836653
2,1*5*2,7386,2,1,2330.434171,18,132.2,150,5827,1,5,1,5,132.2,150,5827,2,5,5,1.30677290836653
2,1*5*2,10001,2,1,2226.292939,17,396.3,329,2207,1,5,1,5,396.3,329,2207,2,5,5,1.30677290836653
2,1*5*2,15228,2,1,2588.867153,18,639,124,1572,1,5,1,5,639,124,1572,2,5,5,1.30677290836653
2,1*5*2,6082,2,1,2125.649077,15,161,401,4853,1,5,1,5,161,401,4853,2,5,5,1.30677290836653
2,1*5*2,7309,2,1,2293.014927,19,99,475,4639,1,5,1,5,99,475,4639,2,5,5,1.30677290836653
2,1*5*2,14929,2,1,2537.784521,19,354.2,159,396,1,5,1,5,354.2,159,396,2,5,5,1.30677290836653
2,1*5*2,4791,2,2,2548.371369,20,350.4,208,3930,1,5,1,5,350.4,208,3930,2,5,5,1.30677290836653
2,1*5*2,12933,2,1,2188.130306,12,245.5,106,3474,1,5,1,5,245.5,106,3474,2,5,5,1.30677290836653
2,1*5*2,6701,2,3,2225.644953,16,743.5,387,2627,1,5,1,5,743.5,387,2627,2,5,5,1.30677290836653
2,1*5*2,4672,2,3,2666.728906,11,898.4,125,1240,1,5,1,5,898.4,125,1240,2,5,5,1.30677290836653
2,1*5*2,7377,2,1,2325.892242,19,447,177,1188,1,5,1,5,447,177,1188,2,5,5,1.30677290836653
2,1*5*2,7132,2,1,2211.617199,19,560.7,433,5224,1,5,1,5,560.7,433,5224,2,5,5,1.30677290836653
2,1*5*2,6013,2,1,2304.374762,16,654.6,334,372,1,5,1,5,654.6,334,372,2,5,5,1.30677290836653
2,1*5*2,7148,2,1,2526.902422,17,204,681,2344,1,5,1,5,204,681,2344,2,5,5,1.30677290836653
2,1*5*2,14953,2,1,2062.790242,18,270.2,290,3495,1,5,1,5,270.2,290,3495,2,5,5,1.30677290836653
2,1*5*2,7040,2,1,2778.882364,18,208,216,4346,1,5,1,5,208,216,4346,2,5,5,1.30677290836653
2,1*5*2,3591,2,3,2044.84516,18,479.6,314,2221,1,5,1,5,479.6,314,2221,2,5,5,1.30677290836653
2,1*5*2,12572,2,1,2382.05063,17,350.6,526,2279,1,5,1,5,350.6,526,2279,2,5,5,1.30677290836653
2,1*5*2,133,2,1,2353.42125,20,1090,584,4818,1,5,1,5,1090,584,4818,2,5,5,1.30677290836653
2,1*5*2,15792,2,2,2208.0658,17,299.7,402,100,1,5,1,5,299.7,402,100,2,5,5,1.30677290836653
2,1*5*2,7880,2,1,2374.902699,20,92.1,126,1663,1,5,1,5,92.1,126,1663,2,5,5,1.30677290836653
2,1*5*2,7975,2,1,3198.852434,18,1443,1136,1150,1,5,1,5,1443,1136,1150,2,5,5,1.30677290836653
2,1*5*2,12490,2,1,2325.351689,17,1080,235,1020,1,5,1,5,1080,235,1020,2,5,5,1.30677290836653
2,1*5*2,8806,2,2,3174.673964,19,727.4,212,547,1,5,1,5,727.4,212,547,2,5,5,1.30677290836653
2,1*5*2,15055,2,1,2677.66802,20,508.5,190,1100,1,5,1,5,508.5,190,1100,2,5,5,1.30677290836653
2,1*5*2,8635,2,1,3724.879708,18,1396,420,1944,1,5,1,5,1396,420,1944,2,5,5,1.30677290836653
2,1*5*2,12930,2,1,2129.661045,18,280,281,1861,1,5,1,5,280,281,1861,2,5,5,1.30677290836653
2,1*5*2,13717,2,2,2342.055865,12,323.8,242,1481,1,5,1,5,323.8,242,1481,2,5,5,1.30677290836653
2,1*5*2,12414,2,1,2036.136027,19,199,275,6920,1,5,1,5,199,275,6920,2,5,5,1.30677290836653
2,1*5*2,6754,2,1,2311.581382,20,411.5,282,3643,1,5,1,5,411.5,282,3643,2,5,5,1.30677290836653
2,1*5*2,16037,2,3,5161.941781,19,3560,678,2054,1,5,1,5,3560,678,2054,2,5,5,1.30677290836653
2,1*5*2,1680,2,3,2591.716912,18,882.8,201,2477,1,5,1,5,882.8,201,2477,2,5,5,1.30677290836653
2,1*5*2,13203,2,1,2374.458636,16,524,268,2339,1,5,1,5,524,268,2339,2,5,5,1.30677290836653
2,1*5*2,4869,2,1,2903.897678,13,1190.9,552,2502,1,5,1,5,1190.9,552,2502,2,5,5,1.30677290836653
2,1*5*2,8621,2,1,2222.307515,20,342.9,246,4142,1,5,1,5,342.9,246,4142,2,5,5,1.30677290836653
2,1*5*2,6480,2,1,2374.761349,20,523.7,397,8609,1,5,1,5,523.7,397,8609,2,5,5,1.30677290836653
2,1*5*2,4928,2,1,2563.584012,19,602.1,117,982,1,5,1,5,602.1,117,982,2,5,5,1.30677290836653
2,1*5*2,6286,2,1,2278.834749,11,396.6,230,1838,1,5,1,5,396.6,230,1838,2,5,5,1.30677290836653
2,1*5*2,9368,2,1,2148.243037,20,803,180,645,1,5,1,5,803,180,645,2,5,5,1.30677290836653
2,1*5*2,7645,2,1,2349.806065,16,21,464,2843,1,5,1,5,21,464,2843,2,5,5,1.30677290836653
2,1*5*2,14639,2,1,2074.977225,20,283,53,696,1,5,1,5,283,53,696,2,5,5,1.30677290836653
2,1*5*2,510,2,3,2569.333152,18,1370.5,195,750,1,5,1,5,1370.5,195,750,2,5,5,1.30677290836653
2,1*5*2,1779,2,2,2969.909641,17,1216,179,1899,1,5,1,5,1216,179,1899,2,5,5,1.30677290836653
2,1*5*2,7300,2,1,2362.427801,19,232.6,467,117,1,5,1,5,232.6,467,117,2,5,5,1.30677290836653
2,1*5*2,13753,2,2,2394.839041,20,124.2,350,344,1,5,1,5,124.2,350,344,2,5,5,1.30677290836653
2,1*5*2,10657,2,1,2032.344012,17,349.7,171,2265,1,5,1,5,349.7,171,2265,2,5,5,1.30677290836653
2,1*5*2,8166,2,1,2214.261873,20,98.8,306,300,1,5,1,5,98.8,306,300,2,5,5,1.30677290836653
2,1*5*2,13655,2,2,2112.010078,19,344,153,1077,1,5,1,5,344,153,1077,2,5,5,1.30677290836653
2,1*5*2,3544,2,3,2214.786088,20,1051,366,2216,1,5,1,5,1051,366,2216,2,5,5,1.30677290836653
2,1*5*2,6411,2,2,2256.574563,15,585.5,346,620,1,5,1,5,585.5,346,620,2,5,5,1.30677290836653
2,1*5*2,1328,2,2,2894.943843,18,1749.6,136,5842,1,5,1,5,1749.6,136,5842,2,5,5,1.30677290836653
2,1*5*2,3940,2,2,2912.898107,18,1543.1,122,1463,1,5,1,5,1543.1,122,1463,2,5,5,1.30677290836653
2,1*5*2,8638,2,1,2372.411782,16,751.1,413,1703,1,5,1,5,751.1,413,1703,2,5,5,1.30677290836653
2,1*5*2,14658,2,1,2729.094903,11,409,145,797,1,5,1,5,409,145,797,2,5,5,1.30677290836653
2,1*5*2,4870,2,1,2166.527133,18,435.5,354,1149,1,5,1,5,435.5,354,1149,2,5,5,1.30677290836653
2,1*5*2,6176,2,1,4332.931312,20,1974.2,80,1556,1,5,1,5,1974.2,80,1556,2,5,5,1.30677290836653
2,1*5*2,7831,2,3,2292.952298,15,290,680,3220,1,5,1,5,290,680,3220,2,5,5,1.30677290836653
2,1*5*2,7376,2,1,2183.224346,17,220,618,2274,1,5,1,5,220,618,2274,2,5,5,1.30677290836653
2,1*5*2,8816,2,2,2499.364188,19,273.5,398,3850,1,5,1,5,273.5,398,3850,2,5,5,1.30677290836653
2,1*5*2,15845,2,2,2363.147999,17,53,562,2123,1,5,1,5,53,562,2123,2,5,5,1.30677290836653
2,1*5*2,6823,2,1,2285.246064,16,74,84,2638,1,5,1,5,74,84,2638,2,5,5,1.30677290836653
2,1*5*2,13162,2,1,2823.019598,19,725.9,155,6285,1,5,1,5,725.9,155,6285,2,5,5,1.30677290836653
2,1*5*2,16038,2,3,2501.068596,9,193,678,8453,1,5,1,5,193,678,8453,2,5,5,1.30677290836653
2,1*5*2,13401,2,2,2322.042128,16,1062.6,222,2362,1,5,1,5,1062.6,222,2362,2,5,5,1.30677290836653
2,1*5*2,15544,2,1,2238.426766,19,873.5,141,2057,1,5,1,5,873.5,141,2057,2,5,5,1.30677290836653
2,1*5*2,13020,2,1,2046.438549,18,104.9,278,3358,1,5,1,5,104.9,278,3358,2,5,5,1.30677290836653
2,1*5*2,6722,2,3,2231.851105,13,52.5,288,5195,1,5,1,5,52.5,288,5195,2,5,5,1.30677290836653
2,1*5*2,7649,2,1,2524.724279,20,257.5,389,3820,1,5,1,5,257.5,389,3820,2,5,5,1.30677290836653
2,1*5*2,15103,2,1,2068.546458,19,737,434,1814,1,5,1,5,737,434,1814,2,5,5,1.30677290836653
2,1*5*2,13402,2,2,2397.025412,19,220.2,340,940,1,5,1,5,220.2,340,940,2,5,5,1.30677290836653
2,1*5*2,12357,2,1,2098.323358,20,324,259,157,1,5,1,5,324,259,157,2,5,5,1.30677290836653
2,1*5*2,7868,2,1,2455.816885,19,147.2,153,3805,1,5,1,5,147.2,153,3805,2,5,5,1.30677290836653
2,1*5*2,7947,2,1,2330.601061,20,174.7,184,1856,1,5,1,5,174.7,184,1856,2,5,5,1.30677290836653
2,1*5*2,6902,2,1,2256.298267,10,814.7,288,3359,1,5,1,5,814.7,288,3359,2,5,5,1.30677290836653
2,1*5*2,9926,2,2,2056.519389,20,207.3,183,1832,1,5,1,5,207.3,183,1832,2,5,5,1.30677290836653
2,1*5*2,7867,2,1,2141.610792,20,67.9,131,426,1,5,1,5,67.9,131,426,2,5,5,1.30677290836653
2,1*5*2,6851,2,1,2206.474181,20,473,146,2016,1,5,1,5,473,146,2016,2,5,5,1.30677290836653
2,1*5*2,6981,2,3,2374.972677,11,366.1,189,652,1,5,1,5,366.1,189,652,2,5,5,1.30677290836653
2,1*5*2,5244,2,3,2564.621003,16,754.1,224,186,1,5,1,5,754.1,224,186,2,5,5,1.30677290836653
2,1*5*2,13468,2,2,3157.396571,18,1274.5,129,1406,1,5,1,5,1274.5,129,1406,2,5,5,1.30677290836653
2,1*5*2,13108,2,1,2354.020797,17,606.9,351,1319,1,5,1,5,606.9,351,1319,2,5,5,1.30677290836653
2,1*5*2,6371,2,1,2457.495196,20,169.4,272,1450,1,5,1,5,169.4,272,1450,2,5,5,1.30677290836653
2,1*5*2,14211,2,1,2040.373396,20,368.7,293,3926,1,5,1,5,368.7,293,3926,2,5,5,1.30677290836653
2,1*5*2,5693,2,1,2077.663121,19,474.2,294,5386,1,5,1,5,474.2,294,5386,2,5,5,1.30677290836653
2,1*5*2,7772,2,3,2853.684488,20,1124.4,247,2133,1,5,1,5,1124.4,247,2133,2,5,5,1.30677290836653
2,1*5*2,7294,2,1,2455.0923,18,443,648,199,1,5,1,5,443,648,199,2,5,5,1.30677290836653
2,1*5*2,13742,2,2,2276.145492,18,91.3,568,5250,1,5,1,5,91.3,568,5250,2,5,5,1.30677290836653
2,1*5*2,12971,2,1,2394.288992,14,454,351,4864,1,5,1,5,454,351,4864,2,5,5,1.30677290836653
2,1*5*2,16049,2,3,2135.137224,20,205.7,466,719,1,5,1,5,205.7,466,719,2,5,5,1.30677290836653
2,1*5*2,7925,2,1,2137.4093,18,419,304,1988,1,5,1,5,419,304,1988,2,5,5,1.30677290836653
2,1*5*2,6175,2,1,2588.72395,16,270,218,5389,1,5,1,5,270,218,5389,2,5,5,1.30677290836653
2,1*5*2,8606,2,1,2535.425799,16,183.4,207,937,1,5,1,5,183.4,207,937,2,5,5,1.30677290836653
2,1*5*2,13749,2,2,2115.609624,18,232.8,274,413,1,5,1,5,232.8,274,413,2,5,5,1.30677290836653
2,1*5*2,14780,2,1,2106.734046,17,650.5,309,3735,1,5,1,5,650.5,309,3735,2,5,5,1.30677290836653
2,1*5*2,12352,2,1,2393.36378,16,435.2,124,940,1,5,1,5,435.2,124,940,2,5,5,1.30677290836653
2,1*5*2,6444,2,3,2074.5225,14,430.4,405,908,1,5,1,5,430.4,405,908,2,5,5,1.30677290836653
2,1*5*2,9758,2,3,2123.780808,18,290.7,109,197,1,5,1,5,290.7,109,197,2,5,5,1.30677290836653
2,1*5*2,4008,2,2,2454.734924,19,1154.4,199,1035,1,5,1,5,1154.4,199,1035,2,5,5,1.30677290836653
2,1*5*2,6736,2,3,2338.032695,12,147,138,5052,1,5,1,5,147,138,5052,2,5,5,1.30677290836653
2,1*5*2,12286,2,1,2056.941687,12,164.3,524,1442,1,5,1,5,164.3,524,1442,2,5,5,1.30677290836653
2,1*5*2,8234,2,1,2373.606232,18,204.5,270,658,1,5,1,5,204.5,270,658,2,5,5,1.30677290836653
2,1*5*2,13639,2,3,2344.945914,15,705,423,3197,1,5,1,5,705,423,3197,2,5,5,1.30677290836653
2,1*5*2,15490,2,1,2022.703719,19,515.3,58,1426,1,5,1,5,515.3,58,1426,2,5,5,1.30677290836653
2,1*5*2,7063,2,1,2760.024277,20,312.2,395,2396,1,5,1,5,312.2,395,2396,2,5,5,1.30677290836653
2,1*5*2,11803,2,2,2115.005162,19,1878,360,414,1,5,1,5,1878,360,414,2,5,5,1.30677290836653
2,1*5*2,10695,2,1,2768.569129,12,1159.8,147,2987,1,5,1,5,1159.8,147,2987,2,5,5,1.30677290836653
2,1*5*2,5506,2,1,2186.126881,11,20,638,1889,1,5,1,5,20,638,1889,2,5,5,1.30677290836653
2,1*5*2,6188,2,1,2250.289869,20,228,918,2872,1,5,1,5,228,918,2872,2,5,5,1.30677290836653
2,1*5*2,7021,2,1,2076.043041,14,69,215,414,1,5,1,5,69,215,414,2,5,5,1.30677290836653
2,1*5*2,2258,2,1,2064.500347,20,155.4,261,2143,1,5,1,5,155.4,261,2143,2,5,5,1.30677290836653
2,1*5*2,5984,2,1,2368.544317,20,565,174,3111,1,5,1,5,565,174,3111,2,5,5,1.30677290836653
2,1*5*2,7041,2,1,2593.524221,16,605.2,406,818,1,5,1,5,605.2,406,818,2,5,5,1.30677290836653
2,1*5*2,5334,2,2,2181.177441,14,173.5,303,1809,1,5,1,5,173.5,303,1809,2,5,5,1.30677290836653
2,1*5*2,12729,2,1,2164.649818,19,554.4,323,2693,1,5,1,5,554.4,323,2693,2,5,5,1.30677290836653
2,1*5*2,6409,2,2,2737.930358,20,228.7,570,2265,1,5,1,5,228.7,570,2265,2,5,5,1.30677290836653
2,1*5*2,7170,2,1,2100.544274,14,175,244,4366,1,5,1,5,175,244,4366,2,5,5,1.30677290836653
2,1*5*2,12235,2,1,2112.140337,13,421,400,1903,1,5,1,5,421,400,1903,2,5,5,1.30677290836653
2,1*5*2,7603,2,1,2409.08806,18,184,150,257,1,5,1,5,184,150,257,2,5,5,1.30677290836653
2,1*5*2,9832,2,3,2005.874131,20,690.6,131,2152,1,5,1,5,690.6,131,2152,2,5,5,1.30677290836653
2,1*5*2,9798,2,3,6912.080365,20,5351.6,168,7307,1,5,1,5,5351.6,168,7307,2,5,5,1.30677290836653
2,1*5*2,7387,2,1,2288.495012,19,60,100,3991,1,5,1,5,60,100,3991,2,5,5,1.30677290836653
2,1*5*2,8444,2,2,2314.507837,18,169,213,3273,1,5,1,5,169,213,3273,2,5,5,1.30677290836653
2,1*5*2,7937,2,1,3004.082123,13,676.1,112,3364,1,5,1,5,676.1,112,3364,2,5,5,1.30677290836653
2,1*5*2,7589,2,1,2665.574048,16,243,342,1877,1,5,1,5,243,342,1877,2,5,5,1.30677290836653
2,1*5*2,16027,2,2,2226.443723,20,468.8,443,895,1,5,1,5,468.8,443,895,2,5,5,1.30677290836653
2,1*5*2,14649,2,1,2712.218705,17,894,178,1366,1,5,1,5,894,178,1366,2,5,5,1.30677290836653
2,1*5*2,6907,2,1,2419.005318,18,631.5,120,4451,1,5,1,5,631.5,120,4451,2,5,5,1.30677290836653
2,1*5*2,9082,2,1,2608.693708,17,740.5,486,193,1,5,1,5,740.5,486,193,2,5,5,1.30677290836653
2,1*5*2,9663,2,1,2760.141258,10,1799.1,299,1272,1,5,1,5,1799.1,299,1272,2,5,5,1.30677290836653
2,1*5*2,7550,2,1,2117.460557,18,103.3,207,6436,1,5,1,5,103.3,207,6436,2,5,5,1.30677290836653
2,1*5*2,4809,2,1,2680.721388,10,695.1,303,1046,1,5,1,5,695.1,303,1046,2,5,5,1.30677290836653
2,1*5*2,2256,2,1,2651.644459,20,1525.1,173,3429,1,5,1,5,1525.1,173,3429,2,5,5,1.30677290836653
2,1*5*2,15523,2,1,3333.263796,14,1524.5,266,2177,1,5,1,5,1524.5,266,2177,2,5,5,1.30677290836653
2,1*5*2,9215,2,1,2121.638831,19,794.2,298,3457,1,5,1,5,794.2,298,3457,2,5,5,1.30677290836653
2,1*5*2,6211,2,1,2042.722229,19,288,178,1434,1,5,1,5,288,178,1434,2,5,5,1.30677290836653
2,1*5*2,14217,2,2,2009.090629,14,337.9,610,163,1,5,1,5,337.9,610,163,2,5,5,1.30677290836653
2,1*5*2,14957,2,1,2463.792564,19,430.8,325,623,1,5,1,5,430.8,325,623,2,5,5,1.30677290836653
2,1*5*2,7209,2,1,2560.610778,18,452.5,161,6410,1,5,1,5,452.5,161,6410,2,5,5,1.30677290836653
2,1*5*2,14113,2,3,2586.401351,17,574.7,81,3991,1,5,1,5,574.7,81,3991,2,5,5,1.30677290836653
2,1*5*2,15114,2,1,2300.655136,11,251.6,249,4013,1,5,1,5,251.6,249,4013,2,5,5,1.30677290836653
2,1*5*2,15271,2,1,2243.528638,16,192.3,206,1530,1,5,1,5,192.3,206,1530,2,5,5,1.30677290836653
2,1*5*2,13736,2,2,2206.076713,19,675,445,4266,1,5,1,5,675,445,4266,2,5,5,1.30677290836653
2,1*5*2,12845,2,1,2824.918718,16,1068.4,323,2129,1,5,1,5,1068.4,323,2129,2,5,5,1.30677290836653
2,1*5*2,7812,2,2,4148.523807,17,1872,37,3723,1,5,1,5,1872,37,3723,2,5,5,1.30677290836653
2,1*5*2,3545,2,3,2165.822415,13,770.5,424,994,1,5,1,5,770.5,424,994,2,5,5,1.30677290836653
2,1*5*2,7124,2,1,2678.512121,20,274.5,740,4846,1,5,1,5,274.5,740,4846,2,5,5,1.30677290836653
2,1*5*2,7405,2,1,2151.15681,15,196,142,452,1,5,1,5,196,142,452,2,5,5,1.30677290836653
2,1*5*2,7586,2,1,2063.017951,13,195,387,854,1,5,1,5,195,387,854,2,5,5,1.30677290836653
2,1*5*2,15466,2,1,2066.326699,18,209,93,3077,1,5,1,5,209,93,3077,2,5,5,1.30677290836653
2,1*5*2,14466,2,1,2875.765727,9,1559.2,367,1417,1,5,1,5,1559.2,367,1417,2,5,5,1.30677290836653
2,1*5*2,7462,2,1,2319.20322,18,383.5,320,723,1,5,1,5,383.5,320,723,2,5,5,1.30677290836653
2,1*5*2,8460,2,2,2644.402572,12,362,138,6362,1,5,1,5,362,138,6362,2,5,5,1.30677290836653
2,1*5*2,13257,2,3,2583.227683,20,1116,227,1711,1,5,1,5,1116,227,1711,2,5,5,1.30677290836653
2,1*5*2,7918,2,1,2497.581981,19,318.6,324,2770,1,5,1,5,318.6,324,2770,2,5,5,1.30677290836653
2,1*5*2,12454,2,1,2637.76072,15,705.5,202,7255,1,5,1,5,705.5,202,7255,2,5,5,1.30677290836653
2,1*5*2,14574,2,1,2269.125046,17,541.1,597,568,1,5,1,5,541.1,597,568,2,5,5,1.30677290836653
2,1*5*2,12795,2,1,2018.296934,20,270.5,264,8152,1,5,1,5,270.5,264,8152,2,5,5,1.30677290836653
2,1*5*2,9479,2,1,2386.471717,18,930.6,396,1381,1,5,1,5,930.6,396,1381,2,5,5,1.30677290836653
2,1*5*2,11702,2,2,2293.923404,16,260.5,470,5305,1,5,1,5,260.5,470,5305,2,5,5,1.30677290836653
2,1*5*2,13691,2,2,2487.127811,13,1029,365,280,1,5,1,5,1029,365,280,2,5,5,1.30677290836653
2,1*5*2,2377,2,3,2704.375469,18,1302,208,3667,1,5,1,5,1302,208,3667,2,5,5,1.30677290836653
2,1*5*2,5444,2,2,2366.796267,19,316.4,347,1738,1,5,1,5,316.4,347,1738,2,5,5,1.30677290836653
2,1*5*2,14804,2,1,2197.590097,19,71,251,2149,1,5,1,5,71,251,2149,2,5,5,1.30677290836653
2,1*5*2,7665,2,1,2186.981524,18,450.1,369,786,1,5,1,5,450.1,369,786,2,5,5,1.30677290836653
2,1*5*2,4299,2,1,2299.585624,15,568.3,803,622,1,5,1,5,568.3,803,622,2,5,5,1.30677290836653
2,1*5*2,8149,2,1,2097.037418,20,145.6,402,1366,1,5,1,5,145.6,402,1366,2,5,5,1.30677290836653
2,1*5*2,14090,2,3,2233.9714,16,535.8,137,1441,1,5,1,5,535.8,137,1441,2,5,5,1.30677290836653
2,1*5*2,14779,2,1,2541.839103,16,479.9,295,3102,1,5,1,5,479.9,295,3102,2,5,5,1.30677290836653
2,1*5*2,8630,2,1,2543.127944,17,778,702,688,1,5,1,5,778,702,688,2,5,5,1.30677290836653
2,1*5*2,12728,2,1,2327.261984,20,267.7,556,2706,1,5,1,5,267.7,556,2706,2,5,5,1.30677290836653
2,1*5*2,15032,2,1,2432.646183,16,272,379,827,1,5,1,5,272,379,827,2,5,5,1.30677290836653
2,1*5*2,15934,2,2,2176.672621,19,488.6,561,2032,1,5,1,5,488.6,561,2032,2,5,5,1.30677290836653
2,1*5*2,13253,2,3,2139.435149,13,853.6,292,1164,1,5,1,5,853.6,292,1164,2,5,5,1.30677290836653
2,1*5*2,1859,2,1,2024.890194,20,246.9,906,1672,1,5,1,5,246.9,906,1672,2,5,5,1.30677290836653
2,1*5*2,14265,2,2,2735.046095,20,414.5,280,1894,1,5,1,5,414.5,280,1894,2,5,5,1.30677290836653
2,1*5*2,5497,2,1,2327.684406,15,458.8,496,3134,1,5,1,5,458.8,496,3134,2,5,5,1.30677290836653
2,1*5*2,8805,2,2,3553.777932,20,1094.4,395,788,1,5,1,5,1094.4,395,788,2,5,5,1.30677290836653
2,1*5*2,10310,2,3,3479.79291,18,1767.4,148,2094,1,5,1,5,1767.4,148,2094,2,5,5,1.30677290836653
2,1*5*2,5231,2,3,2038.194723,18,203.6,406,3507,1,5,1,5,203.6,406,3507,2,5,5,1.30677290836653
2,1*5*2,5599,2,1,2205.620885,18,328.4,255,1273,1,5,1,5,328.4,255,1273,2,5,5,1.30677290836653
2,1*5*2,8309,2,1,2292.837434,15,313.1,186,1508,1,5,1,5,313.1,186,1508,2,5,5,1.30677290836653
2,1*5*2,8187,2,3,2314.217864,15,151.2,432,2733,1,5,1,5,151.2,432,2733,2,5,5,1.30677290836653
2,1*5*2,11170,2,3,2620.511195,16,908,186,3555,1,5,1,5,908,186,3555,2,5,5,1.30677290836653
2,1*5*2,7562,2,1,2029.876542,20,194,105,290,1,5,1,5,194,105,290,2,5,5,1.30677290836653
2,1*5*2,11271,2,2,2776.862346,17,1476.8,189,3564,1,5,1,5,1476.8,189,3564,2,5,5,1.30677290836653
2,1*5*2,12726,2,1,2180.512263,16,471.2,365,2279,1,5,1,5,471.2,365,2279,2,5,5,1.30677290836653
2,1*5*2,7091,2,1,2407.340056,12,211,99,3650,1,5,1,5,211,99,3650,2,5,5,1.30677290836653
2,1*5*2,8779,2,2,2893.437884,15,419.5,292,11404,1,5,1,5,419.5,292,11404,2,5,5,1.30677290836653
2,1*5*2,7982,2,1,2036.418123,13,172,210,2453,1,5,1,5,172,210,2453,2,5,5,1.30677290836653
2,1*5*2,13418,2,2,2233.788797,19,208,567,165,1,5,1,5,208,567,165,2,5,5,1.30677290836653
2,2*2*2,430,2,3,820.8333003,24,48,226,4554,2,2,2,2,48,226,4554,2,6,6,6.12820512820513
2,2*2*2,254,2,1,893.3498816,23,392.1,544,933,2,2,2,2,392.1,544,933,2,6,6,6.12820512820513
2,2*2*2,11726,2,2,916.0926469,29,95.3,316,961,2,2,2,2,95.3,316,961,2,6,6,6.12820512820513
