DOMAINVALUE,STRATUM,UNIDAD,REGION,TIPOEMP,SUPERFICIE,CANTEMP,SOJA,TRIGO,BOVINOS,CATCANTEMP,CATSUPERFICIE,X1,X2,Y1,Y2,Y3,X3,LABEL,STRATO,WEIGHTS
2,2*4*2,13809,2,2,1526.46744,22,236.5,393,2191,2,4,2,4,236.5,393,2191,2,8,8,3.04188481675393
2,3*4*2,12598,2,1,1787.360168,40,423.5,157,3104,3,4,3,4,423.5,157,3104,2,8,8,3.04188481675393
2,2*4*2,14418,2,1,1533.752839,26,366.7,332,959,2,4,2,4,366.7,332,959,2,8,8,3.04188481675393
2,3*4*2,11085,2,3,1954.64745,38,616.1,332,342,3,4,3,4,616.1,332,342,2,8,8,3.04188481675393
2,3*4*2,11704,2,2,1670.58602,31,403.8,335,1721,3,4,3,4,403.8,335,1721,2,8,8,3.04188481675393
2,2*4*2,10946,2,3,1991.61123,30,781.2,113,3986,2,4,2,4,781.2,113,3986,2,8,8,3.04188481675393
2,2*4*2,14245,2,2,1619.763926,22,171.6,455,1215,2,4,2,4,171.6,455,1215,2,8,8,3.04188481675393
2,3*4*2,10390,2,1,1806.94634,32,665,405,4135,3,4,3,4,665,405,4135,2,8,8,3.04188481675393
2,2*4*2,7289,2,1,1674.985694,30,81.4,469,3088,2,4,2,4,81.4,469,3088,2,8,8,3.04188481675393
2,3*4*2,13372,2,2,1778.398103,31,270,359,3198,3,4,3,4,270,359,3198,2,8,8,3.04188481675393
2,2*4*2,10900,2,1,1797.336181,21,529,688,1300,2,4,2,4,529,688,1300,2,8,8,3.04188481675393
2,2*4*2,1953,2,1,1798.174267,21,108.5,184,2846,2,4,2,4,108.5,184,2846,2,8,8,3.04188481675393
2,3*4*2,1156,2,2,1731.544602,31,624.6,336,4093,3,4,3,4,624.6,336,4093,2,8,8,3.04188481675393
2,2*4*2,2095,2,1,1555.449843,27,407.4,227,2194,2,4,2,4,407.4,227,2194,2,8,8,3.04188481675393
2,2*4*2,1691,2,3,1575.688792,29,293.5,453,3533,2,4,2,4,293.5,453,3533,2,8,8,3.04188481675393
2,3*4*2,9474,2,1,1635.906624,36,583,354,1463,3,4,3,4,583,354,1463,2,8,8,3.04188481675393
2,2*4*2,6857,2,1,1651.620827,30,341.7,461,1297,2,4,2,4,341.7,461,1297,2,8,8,3.04188481675393
2,3*4*2,14435,2,1,1753.660734,32,65.1,263,3777,3,4,3,4,65.1,263,3777,2,8,8,3.04188481675393
2,2*4*2,15115,2,1,1868.51484,22,365.4,256,1581,2,4,2,4,365.4,256,1581,2,8,8,3.04188481675393
2,3*4*2,12344,2,1,1832.853599,34,135,207,972,3,4,3,4,135,207,972,2,8,8,3.04188481675393
2,3*4*2,10342,2,1,1737.37857,37,244,92,1717,3,4,3,4,244,92,1717,2,8,8,3.04188481675393
2,2*4*2,6351,2,1,1900.762056,29,204.5,241,1422,2,4,2,4,204.5,241,1422,2,8,8,3.04188481675393
2,2*4*2,8957,2,1,1799.231333,22,330.1,271,2304,2,4,2,4,330.1,271,2304,2,8,8,3.04188481675393
2,2*4*2,10297,2,2,1635.427097,29,235.5,101,2730,2,4,2,4,235.5,101,2730,2,8,8,3.04188481675393
2,3*4*2,6562,2,3,1586.864951,32,103,435,3506,3,4,3,4,103,435,3506,2,8,8,3.04188481675393
2,3*4*2,601,2,3,1634.337876,33,377,149,3665,3,4,3,4,377,149,3665,2,8,8,3.04188481675393
2,3*4*2,441,2,3,1524.083021,32,570.9,277,2648,3,4,3,4,570.9,277,2648,2,8,8,3.04188481675393
2,2*4*2,5606,2,1,1647.384035,25,236.5,302,1940,2,4,2,4,236.5,302,1940,2,8,8,3.04188481675393
2,3*4*2,2484,2,3,1580.902031,31,802.6,531,3524,3,4,3,4,802.6,531,3524,2,8,8,3.04188481675393
2,3*4*2,12172,2,1,1895.943916,32,292.8,42,693,3,4,3,4,292.8,42,693,2,8,8,3.04188481675393
2,2*4*2,9366,2,1,1728.574451,29,174.3,470,482,2,4,2,4,174.3,470,482,2,8,8,3.04188481675393
2,3*4*2,14896,2,1,1641.316801,37,187.9,384,5099,3,4,3,4,187.9,384,5099,2,8,8,3.04188481675393
2,2*4*2,7565,2,1,1988.59382,28,299.4,495,5549,2,4,2,4,299.4,495,5549,2,8,8,3.04188481675393
2,3*4*2,12141,2,1,1945.160862,33,387.9,101,4031,3,4,3,4,387.9,101,4031,2,8,8,3.04188481675393
2,2*4*2,14650,2,1,1883.961467,26,123,93,1424,2,4,2,4,123,93,1424,2,8,8,3.04188481675393
2,3*4*2,13166,2,1,1988.173556,35,151.9,423,1128,3,4,3,4,151.9,423,1128,2,8,8,3.04188481675393
2,3*4*2,2592,2,3,1507.810153,35,353.5,224,72,3,4,3,4,353.5,224,72,2,8,8,3.04188481675393
2,3*4*2,2131,2,1,1652.880672,39,243.4,119,2302,3,4,3,4,243.4,119,2302,2,8,8,3.04188481675393
2,2*4*2,4770,2,2,1781.549847,29,542.7,564,182,2,4,2,4,542.7,564,182,2,8,8,3.04188481675393
2,3*4*2,6594,2,1,1911.971926,38,565.6,361,2201,3,4,3,4,565.6,361,2201,2,8,8,3.04188481675393
2,3*4*2,7424,2,1,1954.092869,35,135,262,1032,3,4,3,4,135,262,1032,2,8,8,3.04188481675393
2,3*4*2,8699,2,1,1584.683606,33,489,160,2233,3,4,3,4,489,160,2233,2,8,8,3.04188481675393
2,3*4*2,4956,2,1,1997.985487,40,168,139,730,3,4,3,4,168,139,730,2,8,8,3.04188481675393
2,3*4*2,5600,2,1,1945.56181,37,50,604,2443,3,4,3,4,50,604,2443,2,8,8,3.04188481675393
2,2*4*2,7769,2,3,1754.51839,27,176,225,793,2,4,2,4,176,225,793,2,8,8,3.04188481675393
2,2*4*2,9743,2,3,1593.107902,26,438.5,480,1440,2,4,2,4,438.5,480,1440,2,8,8,3.04188481675393
2,2*4*2,9569,2,1,1797.626993,30,325.9,225,480,2,4,2,4,325.9,225,480,2,8,8,3.04188481675393
2,2*4*2,8671,2,1,1598.503641,25,211.1,278,3406,2,4,2,4,211.1,278,3406,2,8,8,3.04188481675393
2,2*4*2,5723,2,1,1974.756882,26,86.4,469,305,2,4,2,4,86.4,469,305,2,8,8,3.04188481675393
2,3*4*2,13686,2,2,1820.711759,36,102.7,209,3947,3,4,3,4,102.7,209,3947,2,8,8,3.04188481675393
2,3*4*2,6527,2,1,1628.78349,34,176.1,339,2627,3,4,3,4,176.1,339,2627,2,8,8,3.04188481675393
2,2*4*2,11547,2,3,1545.131429,30,447.4,563,3892,2,4,2,4,447.4,563,3892,2,8,8,3.04188481675393
2,2*4*2,11589,2,2,1580.302236,21,229.2,429,160,2,4,2,4,229.2,429,160,2,8,8,3.04188481675393
2,3*4*2,6884,2,1,1586.561077,34,583.5,479,1597,3,4,3,4,583.5,479,1597,2,8,8,3.04188481675393
2,2*4*2,1196,2,2,1679.058388,27,350.4,205,2184,2,4,2,4,350.4,205,2184,2,8,8,3.04188481675393
2,3*4*2,14969,2,1,1764.764598,32,164.4,265,148,3,4,3,4,164.4,265,148,2,8,8,3.04188481675393
2,3*4*2,14856,2,1,1723.192525,33,290.4,202,1761,3,4,3,4,290.4,202,1761,2,8,8,3.04188481675393
2,2*4*2,1903,2,1,1850.158341,25,238.8,71,2306,2,4,2,4,238.8,71,2306,2,8,8,3.04188481675393
2,3*4*2,7626,2,1,1785.382216,32,72,143,7519,3,4,3,4,72,143,7519,2,8,8,3.04188481675393
2,2*4*2,5524,2,1,1669.246337,28,105.5,357,3304,2,4,2,4,105.5,357,3304,2,8,8,3.04188481675393
2,2*4*2,15469,2,1,1772.649848,30,455,267,917,2,4,2,4,455,267,917,2,8,8,3.04188481675393
2,2*4*2,15226,2,1,1558.399983,24,182.5,86,2239,2,4,2,4,182.5,86,2239,2,8,8,3.04188481675393
2,3*4*2,7576,2,1,1891.174609,39,163.9,163,3607,3,4,3,4,163.9,163,3607,2,8,8,3.04188481675393
2,2*4*2,12557,2,1,1584.451644,24,186.8,290,9439,2,4,2,4,186.8,290,9439,2,8,8,3.04188481675393
2,3*4*2,10430,2,1,1803.24261,35,322.8,635,259,3,4,3,4,322.8,635,259,2,8,8,3.04188481675393
2,3*4*2,13106,2,1,1840.255878,40,184.2,475,1772,3,4,3,4,184.2,475,1772,2,8,8,3.04188481675393
2,2*4*2,2509,2,3,1689.989835,28,603.7,202,666,2,4,2,4,603.7,202,666,2,8,8,3.04188481675393
2,2*4*2,8898,2,1,1600.108238,25,236.5,323,1241,2,4,2,4,236.5,323,1241,2,8,8,3.04188481675393
2,3*4*2,6610,2,1,1914.83299,40,196,639,2089,3,4,3,4,196,639,2089,2,8,8,3.04188481675393
2,2*4*2,1521,2,1,1624.044044,30,317.9,309,2048,2,4,2,4,317.9,309,2048,2,8,8,3.04188481675393
2,3*4*2,2119,2,1,1614.022165,39,84.5,124,754,3,4,3,4,84.5,124,754,2,8,8,3.04188481675393
2,3*4*2,2213,2,1,1724.757718,32,305.5,242,715,3,4,3,4,305.5,242,715,2,8,8,3.04188481675393
2,2*4*2,15589,2,1,1605.397199,24,409.1,279,2688,2,4,2,4,409.1,279,2688,2,8,8,3.04188481675393
2,2*4*2,1957,2,1,1611.595991,21,376,657,1358,2,4,2,4,376,657,1358,2,8,8,3.04188481675393
2,2*4*2,15329,2,1,1982.359589,29,658.5,144,209,2,4,2,4,658.5,144,209,2,8,8,3.04188481675393
2,2*4*2,9971,2,2,1867.148301,30,456.7,459,3081,2,4,2,4,456.7,459,3081,2,8,8,3.04188481675393
2,3*4*2,14757,2,1,1919.580394,33,506.5,278,258,3,4,3,4,506.5,278,258,2,8,8,3.04188481675393
2,2*4*2,3839,2,3,1584.404294,22,182.9,346,5317,2,4,2,4,182.9,346,5317,2,8,8,3.04188481675393
2,3*4*2,8679,2,1,1797.617048,35,220.9,194,1167,3,4,3,4,220.9,194,1167,2,8,8,3.04188481675393
2,2*4*2,13295,2,3,1647.33811,23,376.4,198,3609,2,4,2,4,376.4,198,3609,2,8,8,3.04188481675393
2,3*4*2,11066,2,3,1570.844629,32,199.2,345,346,3,4,3,4,199.2,345,346,2,8,8,3.04188481675393
2,2*4*2,13844,2,3,1762.334362,22,532.4,220,2674,2,4,2,4,532.4,220,2674,2,8,8,3.04188481675393
2,3*4*2,13041,2,1,1943.204021,32,152.8,344,957,3,4,3,4,152.8,344,957,2,8,8,3.04188481675393
2,2*4*2,12770,2,1,1923.345566,27,843.8,515,1978,2,4,2,4,843.8,515,1978,2,8,8,3.04188481675393
2,2*4*2,11306,2,2,1949.184277,25,222,254,3440,2,4,2,4,222,254,3440,2,8,8,3.04188481675393
2,2*4*2,752,2,3,1754.665559,29,700.3,186,4229,2,4,2,4,700.3,186,4229,2,8,8,3.04188481675393
2,2*4*2,11795,2,2,1709.043999,26,674.7,726,840,2,4,2,4,674.7,726,840,2,8,8,3.04188481675393
2,3*4*2,4625,2,2,1701.124559,35,1030.9,180,2375,3,4,3,4,1030.9,180,2375,2,8,8,3.04188481675393
2,3*5*2,13099,2,1,2140.565096,31,75,352,936,3,5,3,5,75,352,936,2,9,9,1.29175784099198
2,2*5*2,6220,2,1,2387.714773,30,718.4,460,149,2,5,2,5,718.4,460,149,2,9,9,1.29175784099198
2,2*5*2,6540,2,2,2412.011017,22,349,396,470,2,5,2,5,349,396,470,2,9,9,1.29175784099198
2,5*5*2,15051,2,1,2036.301653,63,347.9,491,672,5,5,5,5,347.9,491,672,2,9,9,1.29175784099198
2,2*5*2,6133,2,1,2428.887458,24,326.5,334,2299,2,5,2,5,326.5,334,2299,2,9,9,1.29175784099198
2,2*5*2,7702,2,1,2071.853768,30,279.7,286,646,2,5,2,5,279.7,286,646,2,9,9,1.29175784099198
2,2*5*2,15013,2,1,2608.977167,30,831.7,239,270,2,5,2,5,831.7,239,270,2,9,9,1.29175784099198
2,3*5*2,8095,2,1,2977.623032,33,760,203,484,3,5,3,5,760,203,484,2,9,9,1.29175784099198
2,3*5*2,15900,2,2,2227.639518,34,252.2,178,1543,3,5,3,5,252.2,178,1543,2,9,9,1.29175784099198
2,3*5*2,8503,2,3,2426.252752,35,388.3,128,720,3,5,3,5,388.3,128,720,2,9,9,1.29175784099198
2,2*5*2,14914,2,1,2256.478916,22,380.1,212,334,2,5,2,5,380.1,212,334,2,9,9,1.29175784099198
2,2*5*2,638,2,3,2563.140142,28,1459.8,279,1711,2,5,2,5,1459.8,279,1711,2,9,9,1.29175784099198
2,5*5*2,5769,2,1,2339.254473,51,187.4,147,3973,5,5,5,5,187.4,147,3973,2,9,9,1.29175784099198
2,2*5*2,6356,2,1,2179.089586,28,148.3,534,801,2,5,2,5,148.3,534,801,2,9,9,1.29175784099198
2,3*5*2,5042,2,3,2809.244401,39,564.6,247,4102,3,5,3,5,564.6,247,4102,2,9,9,1.29175784099198
2,3*5*2,16048,2,3,2729.943162,40,977.5,175,1973,3,5,3,5,977.5,175,1973,2,9,9,1.29175784099198
2,2*5*2,15738,2,3,2940.122433,25,1328.4,170,1991,2,5,2,5,1328.4,170,1991,2,9,9,1.29175784099198
2,2*5*2,13794,2,2,2168.961176,22,685.1,411,1533,2,5,2,5,685.1,411,1533,2,9,9,1.29175784099198
2,2*5*2,6769,2,1,2477.217131,24,87.3,329,1426,2,5,2,5,87.3,329,1426,2,9,9,1.29175784099198
2,2*5*2,7068,2,1,2292.550355,29,52,160,3440,2,5,2,5,52,160,3440,2,9,9,1.29175784099198
2,2*5*2,15213,2,1,2494.478044,28,414.2,144,913,2,5,2,5,414.2,144,913,2,9,9,1.29175784099198
2,3*5*2,7182,2,1,2685.07115,31,334.6,366,2857,3,5,3,5,334.6,366,2857,2,9,9,1.29175784099198
2,3*5*2,7800,2,2,2892.016918,32,427,182,688,3,5,3,5,427,182,688,2,9,9,1.29175784099198
2,5*5*2,15799,2,2,2162.754723,69,299.2,422,429,5,5,5,5,299.2,422,429,2,9,9,1.29175784099198
2,2*5*2,14643,2,1,2396.830772,21,173.7,229,1546,2,5,2,5,173.7,229,1546,2,9,9,1.29175784099198
2,2*5*2,13713,2,2,4384.581114,27,2955.2,101,3665,2,5,2,5,2955.2,101,3665,2,9,9,1.29175784099198
2,2*5*2,12510,2,1,2093.916004,29,44,199,1419,2,5,2,5,44,199,1419,2,9,9,1.29175784099198
2,3*5*2,13019,2,1,2163.39955,37,430.6,181,962,3,5,3,5,430.6,181,962,2,9,9,1.29175784099198
2,3*5*2,5595,2,1,2173.906669,32,454.2,505,2741,3,5,3,5,454.2,505,2741,2,9,9,1.29175784099198
2,3*5*2,7990,2,1,2146.065576,40,337.6,215,2519,3,5,3,5,337.6,215,2519,2,9,9,1.29175784099198
2,5*5*2,5604,2,1,2771.243536,58,469.7,392,928,5,5,5,5,469.7,392,928,2,9,9,1.29175784099198
2,2*5*2,5779,2,1,2449.438861,23,48,284,338,2,5,2,5,48,284,338,2,9,9,1.29175784099198
2,2*5*2,9020,2,1,2002.938238,24,1103.9,150,446,2,5,2,5,1103.9,150,446,2,9,9,1.29175784099198
2,2*5*2,7086,2,1,2016.501312,30,74,141,564,2,5,2,5,74,141,564,2,9,9,1.29175784099198
2,2*5*2,13563,2,3,3204.791262,30,1813.4,330,3737,2,5,2,5,1813.4,330,3737,2,9,9,1.29175784099198
2,2*5*2,5303,2,2,2850.759024,24,430.6,413,2605,2,5,2,5,430.6,413,2605,2,9,9,1.29175784099198
2,3*5*2,15947,2,2,2033.261556,33,326.8,667,350,3,5,3,5,326.8,667,350,2,9,9,1.29175784099198
2,2*5*2,7727,2,1,2078.853005,23,389.6,298,2509,2,5,2,5,389.6,298,2509,2,9,9,1.29175784099198
2,2*5*2,520,2,3,2933.335586,30,1801.5,283,674,2,5,2,5,1801.5,283,674,2,9,9,1.29175784099198
2,3*5*2,15154,2,1,2037.027234,36,411,169,5332,3,5,3,5,411,169,5332,2,9,9,1.29175784099198
2,2*5*2,14689,2,1,2214.064689,28,428,43,6238,2,5,2,5,428,43,6238,2,9,9,1.29175784099198
2,2*5*2,7681,2,1,2032.442874,30,55,64,2545,2,5,2,5,55,64,2545,2,9,9,1.29175784099198
2,2*5*2,12694,2,1,2211.220435,26,470,348,1621,2,5,2,5,470,348,1621,2,9,9,1.29175784099198
2,2*5*2,14752,2,1,2227.013024,30,89.8,118,3641,2,5,2,5,89.8,118,3641,2,9,9,1.29175784099198
2,5*5*2,7365,2,1,2304.720438,64,489.5,77,978,5,5,5,5,489.5,77,978,2,9,9,1.29175784099198
2,3*5*2,2378,2,3,3699.649141,35,2268.3,702,413,3,5,3,5,2268.3,702,413,2,9,9,1.29175784099198
2,5*5*2,15352,2,1,2371.678152,54,447.9,63,6304,5,5,5,5,447.9,63,6304,2,9,9,1.29175784099198
2,3*5*2,15242,2,1,2642.836229,36,947.2,477,9648,3,5,3,5,947.2,477,9648,2,9,9,1.29175784099198
2,2*5*2,5095,2,1,2220.095827,23,293,132,2846,2,5,2,5,293,132,2846,2,9,9,1.29175784099198
2,5*5*2,14491,2,1,2280.203687,59,604,303,702,5,5,5,5,604,303,702,2,9,9,1.29175784099198
2,2*5*2,12478,2,1,3686.618947,28,1500.8,471,379,2,5,2,5,1500.8,471,379,2,9,9,1.29175784099198
2,2*5*2,7889,2,1,2391.640975,25,69,190,883,2,5,2,5,69,190,883,2,9,9,1.29175784099198
2,3*5*2,1648,2,3,2626.037621,35,1101.6,331,2360,3,5,3,5,1101.6,331,2360,2,9,9,1.29175784099198
2,3*5*2,15334,2,1,2066.689377,36,52.9,327,2573,3,5,3,5,52.9,327,2573,2,9,9,1.29175784099198
2,2*5*2,15513,2,1,2383.128277,30,617.2,255,7819,2,5,2,5,617.2,255,7819,2,9,9,1.29175784099198
2,2*5*2,12622,2,1,2060.018561,25,710,232,1254,2,5,2,5,710,232,1254,2,9,9,1.29175784099198
2,2*5*2,3262,2,3,3446.548069,29,2716.1,864,1990,2,5,2,5,2716.1,864,1990,2,9,9,1.29175784099198
2,3*5*2,12500,2,1,2019.046714,39,89,174,2958,3,5,3,5,89,174,2958,2,9,9,1.29175784099198
2,2*5*2,10766,2,1,2110.148651,29,114.4,92,552,2,5,2,5,114.4,92,552,2,9,9,1.29175784099198
2,2*5*2,7590,2,1,2187.817729,23,278.5,388,1030,2,5,2,5,278.5,388,1030,2,9,9,1.29175784099198
2,3*5*2,11581,2,2,3851.866409,37,3290.3,333,2354,3,5,3,5,3290.3,333,2354,2,9,9,1.29175784099198
2,5*5*2,6600,2,1,2220.402846,65,643,300,5012,5,5,5,5,643,300,5012,2,9,9,1.29175784099198
2,2*5*2,7484,2,1,3073.513719,24,822.5,785,1331,2,5,2,5,822.5,785,1331,2,9,9,1.29175784099198
2,3*5*2,10678,2,1,2193.432499,39,460,220,2987,3,5,3,5,460,220,2987,2,9,9,1.29175784099198
2,2*5*2,15527,2,1,2977.647239,29,945.2,231,7379,2,5,2,5,945.2,231,7379,2,9,9,1.29175784099198
2,2*5*2,6964,2,2,2723.815182,30,377.7,540,1012,2,5,2,5,377.7,540,1012,2,9,9,1.29175784099198
2,2*5*2,6300,2,1,2089.229837,21,203.9,304,549,2,5,2,5,203.9,304,549,2,9,9,1.29175784099198
2,2*5*2,8138,2,1,2479.155785,25,464.2,137,766,2,5,2,5,464.2,137,766,2,9,9,1.29175784099198
2,3*5*2,8407,2,1,2165.116007,37,116.9,130,4992,3,5,3,5,116.9,130,4992,2,9,9,1.29175784099198
2,3*5*2,6401,2,3,2732.621507,36,276.1,194,227,3,5,3,5,276.1,194,227,2,9,9,1.29175784099198
2,3*5*2,7745,2,1,3005.749231,38,557.5,545,297,3,5,3,5,557.5,545,297,2,9,9,1.29175784099198
2,3*5*2,5923,2,1,2326.518585,32,363.5,151,3688,3,5,3,5,363.5,151,3688,2,9,9,1.29175784099198
2,3*5*2,5280,2,1,2329.802383,38,210.3,155,1086,3,5,3,5,210.3,155,1086,2,9,9,1.29175784099198
2,2*5*2,7640,2,1,2228.198732,23,130,294,1374,2,5,2,5,130,294,1374,2,9,9,1.29175784099198
2,2*5*2,4860,2,1,2180.859317,24,69.4,283,866,2,5,2,5,69.4,283,866,2,9,9,1.29175784099198
2,3*5*2,13386,2,2,2390.73489,39,455.1,233,354,3,5,3,5,455.1,233,354,2,9,9,1.29175784099198
2,2*5*2,15379,2,1,2688.576617,24,407,237,217,2,5,2,5,407,237,217,2,9,9,1.29175784099198
2,3*5*2,8302,2,1,2329.460561,35,227,49,3283,3,5,3,5,227,49,3283,2,9,9,1.29175784099198
2,3*5*2,5509,2,1,2323.798154,34,422.5,203,540,3,5,3,5,422.5,203,540,2,9,9,1.29175784099198
2,2*5*2,11322,2,2,2093.708382,28,489.4,264,1887,2,5,2,5,489.4,264,1887,2,9,9,1.29175784099198
2,2*5*2,4256,2,1,2261.30648,22,1148.2,329,660,2,5,2,5,1148.2,329,660,2,9,9,1.29175784099198
2,2*5*2,8329,2,2,2008.340146,28,74.8,80,3404,2,5,2,5,74.8,80,3404,2,9,9,1.29175784099198
2,2*5*2,12949,2,1,2401.067984,21,657.5,97,1865,2,5,2,5,657.5,97,1865,2,9,9,1.29175784099198
2,2*5*2,2382,2,3,2646.922475,22,1258.5,50,1287,2,5,2,5,1258.5,50,1287,2,9,9,1.29175784099198
2,3*5*2,13411,2,2,2188.703182,34,249.8,361,324,3,5,3,5,249.8,361,324,2,9,9,1.29175784099198
2,3*5*2,11082,2,3,2065.524986,32,544.7,526,274,3,5,3,5,544.7,526,274,2,9,9,1.29175784099198
2,3*5*2,8797,2,2,2690.742705,39,728,175,155,3,5,3,5,728,175,155,2,9,9,1.29175784099198
2,5*5*2,15333,2,1,2006.443559,70,154,282,692,5,5,5,5,154,282,692,2,9,9,1.29175784099198
2,3*5*2,9800,2,3,2538.91305,35,772.3,93,1124,3,5,3,5,772.3,93,1124,2,9,9,1.29175784099198
2,3*5*2,15190,2,1,2193.320293,39,480,271,1698,3,5,3,5,480,271,1698,2,9,9,1.29175784099198
2,2*5*2,7317,2,1,2894.499124,23,732.8,469,2610,2,5,2,5,732.8,469,2610,2,9,9,1.29175784099198
2,3*5*2,15596,2,1,2169.961649,37,235.4,256,2405,3,5,3,5,235.4,256,2405,2,9,9,1.29175784099198
2,2*5*2,6517,2,1,2183.668748,28,44.4,456,2802,2,5,2,5,44.4,456,2802,2,9,9,1.29175784099198
2,2*5*2,13170,2,1,2571.576312,27,564.4,531,77,2,5,2,5,564.4,531,77,2,9,9,1.29175784099198
2,3*5*2,13690,2,2,2033.682613,35,323.3,782,171,3,5,3,5,323.3,782,171,2,9,9,1.29175784099198
2,3*5*2,6617,2,2,2154.728124,31,202.1,227,1392,3,5,3,5,202.1,227,1392,2,9,9,1.29175784099198
2,3*5*2,5040,2,3,2462.142646,37,278.7,470,935,3,5,3,5,278.7,470,935,2,9,9,1.29175784099198
2,5*5*2,15788,2,2,2013.953375,52,437.5,369,5772,5,5,5,5,437.5,369,5772,2,9,9,1.29175784099198
2,3*5*2,13730,2,2,2143.936283,36,67.4,166,410,3,5,3,5,67.4,166,410,2,9,9,1.29175784099198
2,2*5*2,5975,2,1,2020.825097,26,52,105,7670,2,5,2,5,52,105,7670,2,9,9,1.29175784099198
2,3*5*2,8033,2,1,2320.752796,31,75,308,3494,3,5,3,5,75,308,3494,2,9,9,1.29175784099198
2,3*5*2,13544,2,3,2008.270371,31,460.2,449,437,3,5,3,5,460.2,449,437,2,9,9,1.29175784099198
2,2*5*2,5786,2,1,2349.5889,29,564.9,164,1172,2,5,2,5,564.9,164,1172,2,9,9,1.29175784099198
2,2*5*2,6379,2,1,2369.970771,21,344.4,252,3907,2,5,2,5,344.4,252,3907,2,9,9,1.29175784099198
2,3*5*2,8511,2,2,2561.775706,36,397.7,232,2004,3,5,3,5,397.7,232,2004,2,9,9,1.29175784099198
2,2*5*2,14803,2,1,2484.010044,25,486.8,119,1645,2,5,2,5,486.8,119,1645,2,9,9,1.29175784099198
2,3*5*2,12753,2,1,2212.526662,40,708.7,303,517,3,5,3,5,708.7,303,517,2,9,9,1.29175784099198
2,2*5*2,960,2,3,2248.864366,29,1067,608,938,2,5,2,5,1067,608,938,2,9,9,1.29175784099198
2,3*5*2,8475,2,2,2005.828708,32,113.8,340,2024,3,5,3,5,113.8,340,2024,2,9,9,1.29175784099198
2,3*5*2,14439,2,1,2163.248114,32,686.9,672,1538,3,5,3,5,686.9,672,1538,2,9,9,1.29175784099198
2,3*5*2,14516,2,2,2272.690133,32,231.9,532,834,3,5,3,5,231.9,532,834,2,9,9,1.29175784099198
2,3*5*2,5460,2,2,2441.290938,31,53.2,323,983,3,5,3,5,53.2,323,983,2,9,9,1.29175784099198
2,3*5*2,8979,2,1,2120.637704,38,220,130,3711,3,5,3,5,220,130,3711,2,9,9,1.29175784099198
2,2*5*2,2220,2,1,2754.810855,27,1184,359,833,2,5,2,5,1184,359,833,2,9,9,1.29175784099198
2,2*5*2,8599,2,1,2337.475624,29,593.4,220,3170,2,5,2,5,593.4,220,3170,2,9,9,1.29175784099198
2,5*5*2,7669,2,1,2443.930815,88,654,136,2796,5,5,5,5,654,136,2796,2,9,9,1.29175784099198
2,2*5*2,10823,2,1,2104.683377,26,257.8,568,2764,2,5,2,5,257.8,568,2764,2,9,9,1.29175784099198
2,3*5*2,8809,2,2,2557.977861,39,304.7,357,1297,3,5,3,5,304.7,357,1297,2,9,9,1.29175784099198
2,2*5*2,15387,2,1,2409.44461,28,939.1,385,2877,2,5,2,5,939.1,385,2877,2,9,9,1.29175784099198
2,3*5*2,14853,2,1,2306.184832,34,363,415,495,3,5,3,5,363,415,495,2,9,9,1.29175784099198
2,3*5*2,8130,2,1,2042.456397,36,373.2,619,4183,3,5,3,5,373.2,619,4183,2,9,9,1.29175784099198
2,3*5*2,8372,2,3,2621.676467,37,448.2,250,2247,3,5,3,5,448.2,250,2247,2,9,9,1.29175784099198
2,3*5*2,9919,2,3,2046.956614,36,386.1,168,1102,3,5,3,5,386.1,168,1102,2,9,9,1.29175784099198
2,2*5*2,14250,2,2,2438.781656,21,166.5,139,5397,2,5,2,5,166.5,139,5397,2,9,9,1.29175784099198
2,2*5*2,1303,2,2,4356.459905,27,3589.9,241,329,2,5,2,5,3589.9,241,329,2,9,9,1.29175784099198
2,2*5*2,5420,2,3,2421.401128,29,35,490,874,2,5,2,5,35,490,874,2,9,9,1.29175784099198
2,3*5*2,5482,2,2,2280.598848,31,504.4,115,1202,3,5,3,5,504.4,115,1202,2,9,9,1.29175784099198
2,2*5*2,6369,2,1,2185.539769,24,178.6,198,1632,2,5,2,5,178.6,198,1632,2,9,9,1.29175784099198
2,2*5*2,7553,2,1,3239.606011,28,1328.5,387,5002,2,5,2,5,1328.5,387,5002,2,9,9,1.29175784099198
2,2*5*2,8381,2,1,3205.986812,27,1526.7,329,3944,2,5,2,5,1526.7,329,3944,2,9,9,1.29175784099198
2,2*5*2,13449,2,2,2016.388823,29,589.2,167,5832,2,5,2,5,589.2,167,5832,2,9,9,1.29175784099198
2,2*5*2,8439,2,2,2174.165385,25,749,337,3088,2,5,2,5,749,337,3088,2,9,9,1.29175784099198
2,3*5*2,5585,2,1,2748.665246,34,359,478,1856,3,5,3,5,359,478,1856,2,9,9,1.29175784099198
2,2*5*2,5346,2,2,2295.432211,29,242.4,332,7437,2,5,2,5,242.4,332,7437,2,9,9,1.29175784099198
2,2*5*2,10662,2,1,2097.804104,26,634.5,158,2409,2,5,2,5,634.5,158,2409,2,9,9,1.29175784099198
2,3*5*2,12514,2,1,2463.046816,32,231,141,2464,3,5,3,5,231,141,2464,2,9,9,1.29175784099198
2,5*5*2,7518,2,1,2148.138876,54,62,232,3878,5,5,5,5,62,232,3878,2,9,9,1.29175784099198
